TCID,ChEBI_ID_desc
4.A.1.2.19,CHEBI50699;oligosaccharide
1.A.77.3.2,CHEBI3473;cation
3.A.1.114.1,CHEBI5476;glycolipid
2.A.1.8.12,CHEBI22563;anionCHEBI71263;nitrate
2.A.117.1.2,CHEBI3614;chlorhexidine
9.A.8.1.10,CHEBI34754;iron(2+)
1.E.11.1.3,CHEBI53387;poly(hydroxyalkanoate)
1.A.9.4.1,CHEBI3731;chloride
1.C.49.1.1,CHEBI24870;ion
1.C.39.5.1,CHEBI25367;molecule
9.B.432.1.6,CHEBI76531;odorant receptor antagonist
3.A.1.4.15,CHEBI16150;benzoateCHEBI48526;hydratropic acid
1.A.53.1.4,CHEBI24870;ion
1.C.52.1.3,CHEBI24870;ion
1.B.23.1.5,CHEBI25367;molecule
8.A.159.1.4,CHEBI14911;protein
1.C.36.3.7,CHEBI14911;protein
1.A.24.1.7,CHEBI2359;ATPCHEBI25367;molecule
9.B.316.1.1,CHEBI21759;N-methyl-N'-nitro-N-nitrosoguanidine
1.B.6.2.1,CHEBI25367;molecule
1.B.8.1.3,CHEBI22563;anionCHEBI25367;molecule
2.A.48.1.4,CHEBI9530;thiamine(1+)
3.A.7.15.1,CHEBI8526;protein polypeptide chain
1.B.4.2.16,CHEBI29035;manganese(2+)
9.B.1.1.4,CHEBI25906;peptideCHEBI14911;protein
1.B.19.1.2,CHEBI83169;N-acyl homoserine lactone
2.A.3.6.2,CHEBI6864;methylamine
2.A.49.9.5,CHEBI5113;fluorideCHEBI13970;chlorideCHEBI22563;anion
2.A.43.1.4,CHEBI5584;hydronCHEBI4052;cystine
1.B.1.1.23,CHEBI25367;molecule
5.A.3.9.1,CHEBI10545;electron
3.A.33.1.2,CHEBI14911;protein
2.A.1.4.6,CHEBI4170;D-glucopyranose 6-phosphate
1.A.87.3.1,CHEBI3290;cadmium(2+)
1.E.65.1.1,CHEBI25367;molecule
2.A.4.2.7,CHEBI10113;zinc(2+)
2.A.31.3.7,CHEBI5589;hydrogencarbonate
1.B.14.6.14,CHEBI25367;molecule
1.B.6.1.4,CHEBI3537;cefaloridineCHEBI25367;moleculeCHEBI22582;antimicrobial agent
1.B.2.2.1,CHEBI23688;dicarboxylic acid dianion
1.A.8.2.10,CHEBI15377;waterCHEBI17754;glycerol
2.A.29.22.2,CHEBI2342;ADPCHEBI2359;ATP
2.A.48.1.2,CHEBI9530;thiamine(1+)
1.A.69.5.1,CHEBI3473;cation
1.A.88.1.8,CHEBI8345;potassium(1+)
2.A.17.3.11,CHEBI7990;peptideCHEBI27138;tripeptideCHEBI23835;dipeptideCHEBI3428;carnosineCHEBI5733;histidineCHEBI8005;peptidoglycan
9.B.163.4.2,CHEBI25367;molecule
4.D.1.3.1,CHEBI24403;glycosyl group
1.A.36.1.3,CHEBI3731;chloride
3.A.1.2.24,CHEBI9840;UDP-sugar
1.C.98.1.1,CHEBI25367;molecule
1.A.21.1.5,CHEBI4062;cytochrome c
2.A.1.48.1,CHEBI25094;lysineCHEBI2643;arginineCHEBI5733;histidine
2.A.3.13.1,CHEBI6829;methionine
1.G.5.1.4,CHEBI25367;molecule
2.A.1.2.70,CHEBI27902;tetracyclineCHEBI23888;drug
1.G.2.1.4,CHEBI25367;molecule
1.A.20.2.2,CHEBI25367;molecule
1.A.23.3.2,CHEBI3616;chlorideCHEBI9175;sodium(1+)CHEBI25367;molecule
1.B.34.1.1,CHEBI25367;molecule
2.A.53.2.7,CHEBI3731;chlorideCHEBI30623;oxalate(2-)CHEBI15740;formateCHEBI5589;hydrogencarbonateCHEBI9335;sulfateCHEBI45693;hydrogensulfateCHEBI16234;hydroxide
3.A.1.5.36,CHEBI7990;peptide
2.A.6.2.5,CHEBI4984;fatty acidCHEBI3098;bile acid
1.C.114.1.3,CHEBI25367;molecule
1.A.53.1.9,CHEBI3473;cation
2.A.36.5.2,CHEBI9175;sodium(1+)CHEBI5584;hydron
2.A.7.9.13,CHEBI67119;UDP-alpha-D-galactose
2.A.98.1.1,CHEBI9335;sulfate
3.E.1.6.5,CHEBI5584;hydron
1.C.107.1.3,CHEBI27026;toxin
3.A.10.1.6,CHEBI9175;sodium(1+)
1.C.36.3.2,CHEBI8526;protein polypeptide chain
1.B.2.1.3,CHEBI25367;molecule
9.B.62.3.4,CHEBI23380;copper(2+)
1.C.59.3.1,CHEBI25367;molecule
1.A.77.4.3,CHEBI3473;cation
2.A.26.1.1,CHEBI9175;sodium(1+)CHEBI22918;branched-chain amino acid
2.A.55.2.19,CHEBI3290;cadmium(2+)CHEBI60240;divalent metal cation
1.C.51.1.1,CHEBI24870;ion
1.B.38.1.3,CHEBI25367;molecule
9.B.164.1.1,CHEBI6495;lipoprotein
9.A.40.3.2,CHEBI6635;magnesium(2+)CHEBI25213;metal cation
1.H.1.2.1,CHEBI3308;calcium(2+)
1.C.66.1.1,CHEBI25367;molecule
1.A.10.1.5,CHEBI3473;cation
9.B.73.1.2,CHEBI5584;hydronCHEBI3283;carbon dioxide
8.A.159.3.2,CHEBI14911;protein
1.B.60.1.3,CHEBI25367;molecule
8.A.172.1.1,CHEBI14911;protein
1.B.40.2.6,CHEBI8526;protein polypeptide chain
1.C.21.1.1,CHEBI5585;waterCHEBI25367;moleculeCHEBI53369;polyelectrolyte macromolecule
1.B.9.3.1,CHEBI20141;3-methylsalicylic acid
2.A.103.1.9,CHEBI6486;lipid
1.C.52.1.24,CHEBI24870;ion
2.A.3.2.4,CHEBI25094;lysine
2.A.29.2.6,CHEBI50744;citrate saltCHEBI16452;oxaloacetate(2-)CHEBI15595;malate(2-)CHEBI30780;maleate(2-)CHEBI16383;cis-aconitate(3-)CHEBI15708;trans-aconitate(3-)CHEBI16087;isocitrate(3-)CHEBI30915;2-oxoglutaric acid
2.A.29.5.2,CHEBI34754;iron(2+)
1.H.2.1.1,CHEBI25367;molecule
2.A.82.1.2,CHEBI5589;hydrogencarbonateCHEBI9335;sulfateCHEBI17687;glycocholic acidCHEBI9408;taurocholic acid
1.K.5.1.2,CHEBI4291;deoxyribonucleic acid
1.B.27.1.9,CHEBI25367;molecule
2.A.5.4.4,CHEBI10113;zinc(2+)
1.A.30.5.1,CHEBI5584;hydron
2.A.1.3.69,CHEBI23888;drug
1.A.17.1.21,CHEBI3731;chlorideCHEBI16247;phospholipid
2.A.1.3.24,CHEBI23614;deoxycholateCHEBI3259;CCCPCHEBI3603;chloramphenicolCHEBI7456;nalidixic acid
2.A.89.1.2,CHEBI34754;iron(2+)
1.A.1.15.4,CHEBI8345;potassium(1+)
3.A.1.103.10,CHEBI5249;galactan
1.B.6.7.1,CHEBI25367;molecule
1.A.75.1.12,CHEBI23058;cation
2.A.1.5.1,CHEBI17306;maltoseCHEBI28053;melibioseCHEBI17716;lactoseCHEBI17992;sucroseCHEBI546840;4-nitrophenyl alpha-D-galactosideCHEBI355715;4-nitrophenyl-beta-D-galactosideCHEBI17540;methyl beta-D-galactoside
3.A.1.3.24,CHEBI2642;alpha-amino acid
1.B.52.1.2,CHEBI25367;molecule
2.A.57.1.5,CHEBI641;N-methyl-4-phenylpyridiniumCHEBI1420;serotoninCHEBI1764;dopamineCHEBI6801;metformin
2.A.51.1.8,CHEBI29393;chromate(2-)
4.A.1.1.3,CHEBI6668;maltose
2.A.29.1.5,CHEBI2342;ADPCHEBI2359;ATP
1.G.3.1.3,CHEBI25367;molecule
2.A.66.1.51,CHEBI23888;drug
1.A.6.2.4,CHEBI9175;sodium(1+)
9.A.36.1.3,CHEBI8150;phospholipid
9.A.24.1.7,CHEBI3659;cholesterolCHEBI8337;porphyrin
2.A.18.3.3,CHEBI26271;proline
5.B.8.1.2,CHEBI10545;electron
1.V.1.1.2,CHEBI33709;amino acid
2.A.1.1.32,CHEBI5418;glucoseCHEBI5172;fructose
1.C.105.2.9,CHEBI25367;molecule
1.A.104.1.1,CHEBI9175;sodium(1+)
3.E.2.2.2,CHEBI5584;hydron
3.A.1.26.8,CHEBI3108;biotin
2.A.59.1.5,CHEBI2846;arsenite(3-)
9.B.62.1.1,CHEBI23380;copper(2+)
2.A.66.1.17,CHEBI23888;drug
2.A.4.3.3,CHEBI10113;zinc(2+)
1.G.20.1.2,CHEBI25367;molecule
2.A.67.1.6,CHEBI9500;tetrapeptideCHEBI48545;pentapeptide
1.A.10.3.1,CHEBI24870;ion
1.B.10.2.6,CHEBI7647;nucleoside
4.A.2.1.5,CHEBI6686;D-mannitol
3.A.1.203.15,CHEBI15904;long-chain fatty acid
3.A.1.9.4,CHEBI29198;phosphinateCHEBI8154;phosphonate(2-)CHEBI29197;phosphite(3-)
2.A.29.18.1,CHEBI8946;S-adenosyl-L-methionine
1.B.39.1.5,CHEBI25367;molecule
2.A.76.1.4,CHEBI74846;azaserineCHEBI4050;cysteine
1.A.1.14.2,CHEBI9175;sodium(1+)
3.A.1.16.1,CHEBI7585;nitriteCHEBI71263;nitrate
1.A.35.5.7,CHEBI6635;magnesium(2+)
3.A.3.2.34,CHEBI3308;calcium(2+)
4.D.1.1.7,CHEBI271;alginic acid
1.A.8.13.3,CHEBI5585;waterCHEBI5453;dihydroxyacetoneCHEBI5448;glycerol
1.B.9.4.1,CHEBI24493;hemin
4.F.1.1.1,CHEBI9744;triphosphate(5-)
1.A.54.1.2,CHEBI3308;calcium(2+)
5.B.2.3.1,CHEBI10545;electron
2.A.41.2.10,CHEBI7647;nucleoside
3.E.2.2.3,CHEBI7860;dioxygenCHEBI8262;plastoquinone
2.A.24.2.3,CHEBI9175;sodium(1+)CHEBI15595;malate(2-)
1.A.3.1.9,CHEBI39124;calcium ionCHEBI23058;cation
2.A.2.1.1,CHEBI30143;lithium(1+)CHEBI9175;sodium(1+)CHEBI24636;protonCHEBI6733;melibiose
2.A.1.60.3,CHEBI9474;tetracyclineCHEBI23765;quinolone
1.C.20.1.1,CHEBI25367;molecule
1.B.10.2.1,CHEBI25367;molecule
1.B.65.1.5,CHEBI25367;molecule
2.A.59.1.2,CHEBI2846;arsenite(3-)CHEBI30297;antimonite
1.B.38.1.4,CHEBI25367;molecule
2.A.1.2.125,CHEBI9474;tetracyclineCHEBI4713;doxycyclineCHEBI23888;drug
2.A.21.2.5,CHEBI26271;proline
2.A.3.8.6,CHEBI4052;cystineCHEBI17191;L-isoleucineCHEBI5432;glutamineCHEBI9116;serineCHEBI5733;histidineCHEBI25017;leucineCHEBI27266;valineCHEBI8089;phenylalanineCHEBI9769;tryptophanCHEBI60311;thyroid hormone
9.B.280.1.1,CHEBI6811;methane
2.A.1.53.11,CHEBI2642;alpha-amino acid
1.A.16.3.3,CHEBI29919;hydrosulfide
1.A.17.1.16,CHEBI3731;chloride
3.D.3.5.6,CHEBI5584;hydronCHEBI10545;electron
1.B.33.3.10,CHEBI14911;protein
1.B.8.3.1,CHEBI25367;molecule
2.A.1.41.1,CHEBI26130;biological pigment
2.A.89.1.5,CHEBI34754;iron(2+)
2.A.4.2.6,CHEBI10113;zinc(2+)
3.A.3.1.2,CHEBI49685;potassium(1+)CHEBI29412;oxonium
1.M.1.2.1,CHEBI25367;molecule
8.A.23.1.42,CHEBI14911;protein
1.R.1.1.1,CHEBI25054;lipid
2.A.79.2.1,CHEBI15595;malate(2-)CHEBI30031;succinate(2-)CHEBI29806;fumarate(2-)
1.C.41.2.1,CHEBI69437;orobol
1.A.49.1.3,CHEBI24870;ion
3.A.3.5.5,CHEBI49551;copper(1+)CHEBI49468;silver(1+)
2.A.1.66.8,CHEBI14739;pantothenate
2.A.1.14.7,CHEBI16534;D-galactonic acid
1.C.39.14.1,CHEBI25367;molecule
1.A.17.7.3,CHEBI3731;chloride
1.B.23.1.23,CHEBI25367;molecule
2.A.30.2.2,CHEBI3731;chlorideCHEBI9175;sodium(1+)CHEBI8345;potassium(1+)
9.B.12.1.2,CHEBI5584;hydron
1.A.10.1.11,CHEBI24870;ion
8.A.183.1.4,CHEBI14911;protein
8.A.183.1.5,CHEBI14911;protein
2.A.1.2.23,CHEBI5172;fructoseCHEBI28757;fructose
1.C.22.1.3,CHEBI5585;waterCHEBI25367;moleculeCHEBI53369;polyelectrolyte macromolecule
9.B.87.1.26,CHEBI24623;hyaluronic acid
2.A.21.8.2,CHEBI3665;choline
1.A.23.2.2,CHEBI24870;ion
2.A.1.1.39,CHEBI5418;glucose
2.A.1.9.5,CHEBI7793;phosphate(3-)
1.A.77.5.3,CHEBI3473;cation
1.C.21.2.6,CHEBI5585;waterCHEBI25367;moleculeCHEBI53369;polyelectrolyte macromolecule
3.A.16.1.2,CHEBI36080;protein
1.B.84.1.1,CHEBI9888;urea
1.A.59.1.3,CHEBI24870;ion
1.A.99.1.1,CHEBI25367;molecule
2.A.66.1.40,CHEBI8322;polysaccharideCHEBI23888;drug
1.B.8.1.14,CHEBI22563;anion
2.A.88.1.7,CHEBI3108;biotin
1.A.1.28.2,CHEBI8345;potassium(1+)
2.A.6.2.42,CHEBI4883;ethidium bromideCHEBI7629;norfloxacin
1.B.1.3.4,CHEBI25367;molecule
9.B.1.2.6,CHEBI62896;dimethylallyl-UTP
2.A.18.4.1,CHEBI78608;alpha-amino acid zwitterion
1.A.1.11.8,CHEBI3308;calcium(2+)
1.A.12.2.2,CHEBI3731;chloride
1.A.77.3.23,CHEBI3473;cation
9.B.392.1.1,CHEBI14911;protein
2.A.66.1.27,CHEBI23888;drug
2.A.4.7.9,CHEBI3290;cadmium(2+)CHEBI23337;cobalt(2+)CHEBI34754;iron(2+)CHEBI25517;nickel(2+)CHEBI10113;zinc(2+)
9.B.106.1.3,CHEBI4291;deoxyribonucleic acid
3.A.24.3.1,CHEBI29105;zinc(2+)CHEBI8526;protein polypeptide chain
2.A.6.2.40,CHEBI3603;chloramphenicolCHEBI3508;ceftazidimeCHEBI43968;meropenemCHEBI9474;tetracyclineCHEBI29696;tigecyclineCHEBI42478;ethidium
1.A.27.3.1,CHEBI24870;ion
1.B.55.2.1,CHEBI25367;molecule
1.A.96.1.2,CHEBI25367;molecule
2.A.65.1.1,CHEBI3099;bilirubin
1.C.121.1.2,CHEBI25367;molecule
2.A.29.12.4,CHEBI3771;coenzyme A
1.A.8.8.5,CHEBI5585;water
1.B.58.1.1,CHEBI25367;molecule
1.B.21.2.2,CHEBI25367;molecule
3.A.1.27.4,CHEBI3659;cholesterol
9.B.447.1.1,CHEBI6494;lipopolysaccharide
2.A.36.6.7,CHEBI30143;lithium(1+)CHEBI9175;sodium(1+)CHEBI5584;hydron
1.C.40.1.5,CHEBI8137;phosphatidyl-L-serineCHEBI6486;lipidCHEBI10074;xenobiotic
2.A.3.11.1,CHEBI29987;glutamate(2-)CHEBI29995;aspartate(2-)
1.B.46.1.6,CHEBI6495;lipoprotein
2.A.29.5.6,CHEBI2034;5-aminolevulinic acidCHEBI5460;glycine
9.B.14.2.4,CHEBI5651;ferroheme b
2.A.6.2.8,CHEBI3603;chloramphenicolCHEBI3393;carbenicillinCHEBI7644;novobiocinCHEBI9474;tetracyclineCHEBI45745;streptomycinCHEBI4841;erythromycin A
2.A.58.1.3,CHEBI9175;sodium(1+)CHEBI7793;phosphate(3-)
1.E.19.3.1,CHEBI27026;toxin
3.D.7.1.1,CHEBI5584;hydron
3.A.3.2.29,CHEBI3308;calcium(2+)
1.N.3.1.3,CHEBI25367;moleculeCHEBI33839;macromolecule
2.A.36.7.2,CHEBI30143;lithium(1+)CHEBI9175;sodium(1+)CHEBI5584;hydron
2.A.19.2.9,CHEBI3290;cadmium(2+)CHEBI3308;calcium(2+)CHEBI23380;copper(2+)CHEBI29035;manganese(2+)CHEBI10113;zinc(2+)CHEBI5584;hydron
3.A.8.1.5,CHEBI14911;protein
2.A.33.1.3,CHEBI9175;sodium(1+)CHEBI5584;hydron
9.A.2.1.2,CHEBI5589;hydrogencarbonateCHEBI3283;carbon dioxide
1.B.22.3.1,CHEBI8526;protein polypeptide chain
3.A.3.2.25,CHEBI3308;calcium(2+)
2.A.17.3.13,CHEBI7990;peptide
2.A.66.1.25,CHEBI23888;drug
9.B.28.1.10,CHEBI6668;maltose
1.A.64.1.1,CHEBI24870;ion
2.A.113.1.13,CHEBI23337;cobalt(2+)CHEBI25517;nickel(2+)
1.B.34.2.1,CHEBI25367;molecule
3.A.1.105.12,CHEBI8154;phosphonate(2-)
9.A.18.1.4,CHEBI7990;peptideCHEBI3139;bleomycin A2
2.A.21.7.4,CHEBI13704;acetateCHEBI30477;tellurite
2.A.38.2.4,CHEBI8345;potassium(1+)
2.A.51.1.6,CHEBI29393;chromate(2-)
2.A.1.15.5,CHEBI16150;benzoate
1.A.8.6.3,CHEBI5585;water
1.C.85.1.2,CHEBI25367;molecule
1.F.2.1.1,CHEBI25367;molecule
1.B.163.1.1,CHEBI24870;ionCHEBI36915;inorganic cation
1.G.13.1.2,CHEBI25367;molecule
1.A.22.1.10,CHEBI24870;ion
1.C.57.1.6,CHEBI7990;peptideCHEBI25367;molecule
1.A.43.2.1,CHEBI17051;fluorideCHEBI41334;(R)-camphor
1.A.16.3.4,CHEBI71263;nitrate
1.B.32.1.2,CHEBI25367;molecule
2.A.46.1.8,CHEBI16150;benzoate
1.A.1.5.22,CHEBI8345;potassium(1+)
1.C.113.1.7,CHEBI24870;ionCHEBI25367;molecule
9.A.24.1.11,CHEBI3659;cholesterolCHEBI8337;porphyrin
1.H.1.7.2,CHEBI24870;ion
2.A.58.1.7,CHEBI24838;inorganic phosphate
2.A.37.1.8,CHEBI8345;potassium(1+)
1.C.87.1.3,CHEBI8526;protein polypeptide chain
3.A.1.208.39,CHEBI4330;daunorubicin
1.A.77.1.15,CHEBI22984;calcium atom
1.A.1.28.4,CHEBI8345;potassium(1+)
5.A.3.11.2,CHEBI10545;electron
3.A.1.205.8,CHEBI9266;sterolCHEBI23888;drug
1.A.20.1.3,CHEBI25367;molecule
2.A.1.1.43,CHEBI5584;hydronCHEBI5418;glucoseCHEBI5256;galactoseCHEBI14575;mannoseCHEBI5172;fructose
1.B.6.6.10,CHEBI25367;molecule
3.A.12.3.2,CHEBI4291;deoxyribonucleic acid
1.B.12.5.1,CHEBI64926;serine protease inhibitor
1.B.26.2.2,CHEBI25367;molecule
1.A.77.3.13,CHEBI3473;cation
1.E.2.1.13,CHEBI14911;protein
1.B.16.1.4,CHEBI25367;molecule
1.B.9.1.5,CHEBI24024;fatty acid
3.A.1.209.1,CHEBI7990;peptide
3.A.24.2.1,CHEBI8526;protein polypeptide chain
2.A.1.19.15,CHEBI23688;dicarboxylic acid dianionCHEBI30762;salicylateCHEBI59134;p-aminohippuric acidCHEBI2890;acetylsalicylic acidCHEBI8512;prostaglandin E2
1.A.22.1.12,CHEBI24870;ion
1.B.18.1.2,CHEBI61599;[8)-alpha-Neu5Ac-(2-]n
2.A.115.1.1,CHEBI7644;novobiocin
3.A.1.113.1,CHEBI32174;syringomycin
1.A.1.9.10,CHEBI8345;potassium(1+)
1.G.20.2.3,CHEBI25367;molecule
4.C.1.1.8,CHEBI4984;fatty acid
1.A.11.4.11,CHEBI7435;ammoniumCHEBI16134;ammoniaCHEBI3283;carbon dioxide
2.A.1.2.46,CHEBI5418;glucoseCHEBI5172;fructose
2.A.1.1.17,CHEBI5418;glucose
2.A.9.3.11,CHEBI14911;protein
1.A.8.8.13,CHEBI25367;molecule
1.A.54.1.1,CHEBI3308;calcium(2+)CHEBI36915;inorganic cationCHEBI7990;peptide
1.A.24.2.3,CHEBI25367;molecule
2.A.57.2.11,CHEBI33838;nucleoside
3.A.1.120.5,CHEBI13704;acetate
1.A.3.2.12,CHEBI3308;calcium(2+)
1.C.133.1.1,CHEBI36914;inorganic ion
2.A.66.1.6,CHEBI35264;tetramethylammoniumCHEBI3717;ciprofloxacinCHEBI7629;norfloxacinCHEBI36592;pyrrolidin-2-oneCHEBI42478;ethidiumCHEBI53248;poly(vinylpyrrolidone)
1.A.8.10.7,CHEBI5585;waterCHEBI9888;urea
2.A.1.3.21,CHEBI61346;achromobactin
1.A.77.1.9,CHEBI3308;calcium(2+)CHEBI6635;magnesium(2+)
1.B.22.1.2,CHEBI8526;protein polypeptide chain
2.A.1.2.102,CHEBI5199;Fusaric acidCHEBI9474;tetracycline
1.A.46.2.6,CHEBI22563;anion
1.B.77.1.9,CHEBI25367;molecule
2.A.18.3.2,CHEBI3073;glycine betaineCHEBI1786;gamma-aminobutyric acidCHEBI26271;proline
1.B.1.5.1,CHEBI25367;molecule
1.C.113.2.2,CHEBI25367;molecule
1.H.1.1.16,CHEBI24870;ion
2.A.1.1.108,CHEBI5418;glucose
2.A.3.10.14,CHEBI2642;alpha-amino acid
2.A.37.3.3,CHEBI9175;sodium(1+)CHEBI5584;hydron
2.A.88.5.1,CHEBI7559;nicotinic acid
1.B.1.1.20,CHEBI3486;cefepimeCHEBI3500;cefoxitinCHEBI404903;ertapenem
3.A.1.5.5,CHEBI134400;cationic peptidyl group
2.A.95.1.4,CHEBI6308;L-threonineCHEBI6171;L-alanineCHEBI6301;L-serineCHEBI5460;glycine
2.A.1.38.2,CHEBI26672;siderophore
2.A.21.7.3,CHEBI5584;hydronCHEBI13704;acetateCHEBI15361;pyruvateCHEBI17272;propionate
1.A.8.2.8,CHEBI5585;waterCHEBI5453;dihydroxyacetoneCHEBI5448;glycerol
1.A.1.2.21,CHEBI8345;potassium(1+)
1.C.122.1.2,CHEBI25367;molecule
1.C.116.1.3,CHEBI25367;molecule
5.B.6.1.1,CHEBI10545;electron
2.A.19.4.10,CHEBI3308;calcium(2+)CHEBI9175;sodium(1+)CHEBI8345;potassium(1+)
1.C.39.2.5,CHEBI25367;molecule
1.A.8.8.30,CHEBI5585;water
1.C.40.1.3,CHEBI25367;molecule
2.A.40.4.2,CHEBI10059;9H-xanthine
2.A.1.3.82,CHEBI23888;drug
2.A.1.3.36,CHEBI4050;cysteineCHEBI23888;drug
1.B.8.1.2,CHEBI25367;molecule
1.C.32.1.6,CHEBI25367;molecule
2.A.29.8.14,CHEBI5589;hydrogencarbonate
1.C.24.1.9,CHEBI5585;waterCHEBI25367;moleculeCHEBI53369;polyelectrolyte macromolecule
1.A.76.1.2,CHEBI6635;magnesium(2+)CHEBI23380;copper(2+)CHEBI34754;iron(2+)CHEBI29035;manganese(2+)
2.A.29.1.1,CHEBI2342;ADPCHEBI2359;ATP
1.C.39.10.1,CHEBI25367;molecule
3.E.1.6.13,CHEBI9175;sodium(1+)CHEBI8345;potassium(1+)
1.A.62.2.1,CHEBI24870;ionCHEBI3473;cationCHEBI25212;metabolite
3.A.12.2.1,CHEBI4291;deoxyribonucleic acid
1.B.21.2.5,CHEBI25367;molecule
2.A.8.1.2,CHEBI5584;hydronCHEBI18391;D-gluconateCHEBI6250;L-idonate
3.A.1.141.1,CHEBI6861;paraquat dichlorideCHEBI3056;Benzyl viologen
1.C.137.3.1,CHEBI25367;molecule
2.A.1.1.4,CHEBI5418;glucose
9.A.36.1.4,CHEBI8150;phospholipid
1.C.107.1.5,CHEBI27026;toxin
2.A.94.1.4,CHEBI7793;phosphate(3-)
1.A.128.1.1,CHEBI25367;molecule
5.B.1.6.1,CHEBI10545;electron
1.W.9.1.13,CHEBI4291;deoxyribonucleic acid
1.A.9.5.14,CHEBI3616;chlorideCHEBI5589;hydrogencarbonate
3.A.1.4.12,CHEBI28644;2-oxopentanoateCHEBI15361;pyruvateCHEBI16763;2-oxobutanoateCHEBI1585;3-methyl-2-oxovalerate
1.A.9.1.21,CHEBI24870;ion
3.A.1.210.6,CHEBI8337;porphyrin
2.A.7.9.25,CHEBI8147;phosphoenolpyruvate
2.C.1.1.12,CHEBI35627;beta-lactamCHEBI3508;ceftazidimeCHEBI87211;fluoroquinolone antibiotic
1.A.8.17.1,CHEBI5585;water
2.A.5.1.11,CHEBI34754;iron(2+)
1.A.8.3.1,CHEBI5585;water
2.A.4.4.2,CHEBI10113;zinc(2+)
2.A.22.1.12,CHEBI1420;serotonin
4.C.1.1.12,CHEBI4984;fatty acid
2.A.17.1.1,CHEBI5584;hydronCHEBI9742;tripeptideCHEBI4634;dipeptide
3.A.1.134.3,CHEBI2970;bacitracin
9.A.57.1.1,CHEBI6486;lipid
2.A.30.3.4,CHEBI3731;chlorideCHEBI8345;potassium(1+)
1.B.35.2.3,CHEBI25367;molecule
2.A.19.4.7,CHEBI3308;calcium(2+)CHEBI29035;manganese(2+)CHEBI9175;sodium(1+)CHEBI8345;potassium(1+)CHEBI5584;hydron
9.B.1.1.1,CHEBI25906;peptideCHEBI14911;protein
1.B.40.2.4,CHEBI8526;protein polypeptide chain
1.C.2.3.3,CHEBI25367;molecule
3.A.1.32.1,CHEBI30411;cobalamin
1.A.13.2.3,CHEBI3731;chloride
1.B.3.1.5,CHEBI25367;molecule
2.A.66.1.21,"CHEBI5584;hydronCHEBI5742;2'-(4-ethoxyphenyl)-5-(4-methylpiperazin-1-yl)-2,5'-bibenzimidazoleCHEBI3717;ciprofloxacinCHEBI7629;norfloxacinCHEBI7565;nifedipineCHEBI2496;doxorubicinCHEBI4330;daunorubicinCHEBI42478;ethidium"
3.A.1.2.12,CHEBI23636;deoxyribonucleoside
3.A.1.2.13,CHEBI40646;autoinducer-2
3.A.1.210.7,CHEBI60836;phytochelatin
1.A.64.5.2,CHEBI24870;ion
9.B.142.2.8,CHEBI6494;lipopolysaccharideCHEBI46990;4-amino-4-deoxy-L-arabinose
2.A.1.3.22,CHEBI9474;tetracyclineCHEBI27902;tetracycline
1.B.56.1.3,CHEBI25367;molecule
2.A.29.13.1,CHEBI30031;succinate(2-)CHEBI42511;fumarate(2-)
1.A.67.1.7,CHEBI6635;magnesium(2+)
1.A.13.1.9,CHEBI3731;chlorideCHEBI22563;anion
1.A.48.1.1,CHEBI3731;chloride
5.B.1.5.1,CHEBI10545;electron
2.A.39.3.2,CHEBI9893;uridineCHEBI9882;uracil
1.B.21.3.3,CHEBI25367;molecule
3.A.2.3.3,CHEBI5584;hydron
2.A.1.4.2,CHEBI7793;phosphate(3-)
1.A.23.1.2,CHEBI24870;ion
2.A.6.5.6,CHEBI25438;mycolic acidCHEBI60486;trehalose monomycolate
1.A.55.2.2,CHEBI3308;calcium(2+)
1.B.25.1.12,CHEBI5733;histidine
1.A.46.2.3,CHEBI22563;anion
2.A.22.3.11,CHEBI3731;chlorideCHEBI9175;sodium(1+)CHEBI3909;creatine
2.A.84.1.2,CHEBI6668;maltose
2.A.3.1.13,CHEBI8650;putrescine
2.A.123.1.5,CHEBI9840;UDP-sugar
3.A.1.206.2,CHEBI64120;M-factor
2.A.78.2.3,CHEBI22918;branched-chain amino acid
1.B.33.2.5,CHEBI8526;protein polypeptide chain
1.B.49.1.6,CHEBI25367;molecule
1.A.9.3.6,CHEBI36915;inorganic cation
9.B.18.1.6,CHEBI17973;alpha-D-galactose 1-phosphate
2.A.37.4.6,CHEBI5584;hydronCHEBI3473;cation
3.A.1.2.5,CHEBI5182;fucoseCHEBI10085;xyloseCHEBI22599;arabinoseCHEBI5418;glucoseCHEBI5256;galactose
3.A.33.1.1,CHEBI14911;protein
2.A.85.2.1,CHEBI3731;chlorideCHEBI71263;nitrate
3.A.1.1.17,"CHEBI10202;alpha,alpha-trehaloseCHEBI6668;maltoseCHEBI9314;sucrose"
2.A.52.2.6,CHEBI25517;nickel(2+)
2.A.1.9.7,CHEBI10646;choline alfoscerateCHEBI36315;glycerophosphoinositol
3.A.1.201.5,CHEBI4015;cycloheximideCHEBI22676;auxinCHEBI24527;herbicideCHEBI23888;drug
8.A.137.1.12,CHEBI25367;molecule
1.A.33.2.1,CHEBI24870;ion
3.A.1.1.35,CHEBI5448;glycerol
8.A.88.2.7,CHEBI14911;protein
1.B.74.1.2,CHEBI25367;molecule
1.B.5.2.2,CHEBI25367;molecule
2.A.69.4.5,CHEBI15595;malate(2-)
1.B.72.1.2,CHEBI25367;molecule
